Indicator Code: CG0010
"Indicator Name: Communicable, maternal, perinatal and nutritional conditions"
Export date: 11/7/2023 4:28:38 AM
Source location: "WHO Mortality Database portal"
"Indicator metadata: A00-B99, D50-D53, D64.9, E00-E02, E40-E46, E50-E64, G00-G04, G14, H65-H66, J00-J22, N70-N73, O00-O99, P00-P96, U04, U07.1, U07.2, U09.9, U10.9"

Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,"Age-standardized death rate per 100 000 standard population","Death rate per 100 000 population"
AS,Asia,ISR,Israel,2006,Female,Age00,[0],113.00000000,44.31372549,,159.76021829,
AS,Asia,ISR,Israel,2007,Female,Age01_04,[1-4],4.00000000,6.06060606,,1.41062127,
AS,Asia,ISR,Israel,2008,All,Age00,[0],279.00000000,46.34551495,,181.59688096,
AS,Asia,ISR,Israel,2008,Male,Age00,[0],158.00000000,45.40229885,,200.81852614,
EU,Europe,IRL,Ireland,2010,Male,Age00,[0],76.00000000,48.40764331,,197.05966241,
AS,Asia,ISR,Israel,2009,Male,Age01_04,[1-4],4.00000000,6.34920635,,1.30800170,
AS,Asia,ISR,Israel,2010,Female,Age01_04,[1-4],3.00000000,5.45454545,,1.00652902,
AS,Asia,ISR,Israel,2011,All,Age00,[0],269.00000000,45.74829932,,163.06390408,
AS,Asia,ISR,Israel,2011,Male,Age00,[0],144.00000000,44.58204334,,170.25301490,
AS,Asia,ISR,Israel,2012,All,Age01_04,[1-4],9.00000000,7.14285714,,1.39096598,
AS,Asia,ISR,Israel,2012,Male,Age01_04,[1-4],6.00000000,8.57142857,,1.81024634,
AS,Asia,ISR,Israel,2014,Female,Age00,[0],124.00000000,50.20242915,,147.19498587,
EU,Europe,ITA,Italy,1951,All,Age00,[0],49686.00000000,86.63946432,,6018.89763780,
EU,Europe,ITA,Italy,1952,Male,Age00,[0],25224.00000000,85.90110339,,6033.00645780,
EU,Europe,ITA,Italy,1952,Female,Age01_04,[1-4],4669.00000000,67.54918981,,278.06563040,
EU,Europe,ITA,Italy,1953,All,Age01_04,[1-4],7248.00000000,62.75324675,,217.67073097,
EU,Europe,ITA,Italy,1954,Male,Age01_04,[1-4],2862.00000000,58.30107965,,172.09861696,
EU,Europe,ITA,Italy,1955,All,Age00,[0],38289.00000000,86.51903740,,4545.76754130,
EU,Europe,ITA,Italy,1957,Male,Age01_04,[1-4],2763.00000000,60.63199473,,166.87805762,
EU,Europe,ITA,Italy,1957,Female,Age00,[0],16990.00000000,86.93205076,,4101.88314820,
EU,Europe,ITA,Italy,1958,All,Age00,[0],36493.00000000,86.95227430,,4311.55482040,
EU,Europe,ITA,Italy,1959,Male,Age00,[0],19615.00000000,86.51259207,,4456.94160420,
EU,Europe,ITA,Italy,1959,Female,Age01_04,[1-4],2084.00000000,58.70422535,,129.16021072,
EU,Europe,ITA,Italy,1960,All,Age01_04,[1-4],3789.00000000,54.80977868,,114.31588475,
EU,Europe,IRL,Ireland,2011,All,Age01_04,[1-4],2.00000000,6.45161290,,0.70525095,
EU,Europe,ITA,Italy,1961,Male,Age01_04,[1-4],1629.00000000,49.37859958,,95.50891182,
EU,Europe,IRL,Ireland,2011,Female,Age00,[0],40.00000000,35.71428571,,112.44799280,
EU,Europe,ITA,Italy,1962,Female,Age01_04,[1-4],1605.00000000,54.72212751,,98.14112755,
EU,Europe,ITA,Italy,1963,All,Age01_04,[1-4],2933.00000000,50.36057692,,85.61253977,
EU,Europe,ITA,Italy,1964,Male,Age01_04,[1-4],1237.00000000,44.03702385,,68.82163125,
EU,Europe,ITA,Italy,1964,Female,Age00,[0],13781.00000000,85.08365747,,2910.45406550,
EU,Europe,ITA,Italy,1965,All,Age00,[0],30248.00000000,84.78291336,,3073.04683530,
EU,Europe,ITA,Italy,1966,Male,Age00,[0],16348.00000000,84.95115361,,3324.11549410,
EU,Europe,IRL,Ireland,2012,Female,Age01_04,[1-4],3.00000000,16.66666667,,2.10980850,
EU,Europe,ITA,Italy,1967,All,Age01_04,[1-4],1840.00000000,42.27941176,,48.88936125,
AS,Asia,ISR,Israel,1979,All,Age00,[0],867.00000000,55.86340206,,939.32827736,
EU,Europe,IRL,Ireland,2013,Male,Age00,[0],64.00000000,45.71428571,,175.85316261,
EU,Europe,ITA,Italy,1969,Male,Age00,[0],13645.00000000,83.87116602,,2969.53210010,
EU,Europe,ITA,Italy,1970,Male,Age00,[0],12575.00000000,83.31124950,,2770.43401630,
EU,Europe,ITA,Italy,1970,Female,Age00,[0],9552.00000000,82.73711563,,2208.04438280,
EU,Europe,ITA,Italy,1971,All,Age01_04,[1-4],1230.00000000,37.84615385,,34.42388962,
EU,Europe,IRL,Ireland,2014,Male,Age01_04,[1-4],3.00000000,13.04347826,,2.01843504,
EU,Europe,ITA,Italy,1971,Female,Age00,[0],9110.00000000,81.85085355,,2131.49274680,
EU,Europe,ITA,Italy,1972,All,Age01_04,[1-4],935.00000000,31.99863107,,26.56476404,
EU,Europe,ITA,Italy,1972,Female,Age00,[0],8269.00000000,80.77561786,,1934.72157230,
EU,Europe,ITA,Italy,1973,All,Age01_04,[1-4],861.00000000,32.27136432,,24.46022727,
EU,Europe,ITA,Italy,1974,Male,Age01_04,[1-4],318.00000000,25.83265638,,17.78622966,
EU,Europe,ITA,Italy,1975,Male,Age01_04,[1-4],292.00000000,23.87571545,,16.39804571,
EU,Europe,IRL,Ireland,1984,All,Age00,[0],268.00000000,43.43598055,,422.04724409,
EU,Europe,ITA,Italy,1976,Male,Age01_04,[1-4],231.00000000,20.75471698,,13.03685310,
AS,Asia,ISR,Israel,1976,Male,Age01_04,[1-4],35.00000000,20.34883721,,19.25192519,
EU,Europe,ITA,Italy,1977,All,Age00,[0],10222.00000000,76.15287194,,1325.98261770,
EU,Europe,ITA,Italy,1977,Female,Age01_04,[1-4],161.00000000,20.32828283,,9.73515540,
EU,Europe,ITA,Italy,1978,All,Age00,[0],9146.00000000,75.61802398,,1253.90732110,
EU,Europe,ITA,Italy,1979,Female,Age01_04,[1-4],128.00000000,18.90694239,,8.33767587,
EU,Europe,ITA,Italy,1980,All,Age00,[0],6509.00000000,69.83905579,,981.89772213,
AS,Asia,ISR,Israel,1977,Male,Age01_04,[1-4],28.00000000,18.06451613,,14.95726496,
EU,Europe,ITA,Italy,1981,Female,Age00,[0],2629.00000000,69.44004226,,849.16020672,
EU,Europe,ITA,Italy,1982,All,Age01_04,[1-4],167.00000000,15.09945750,,6.27701560,
EU,Europe,ITA,Italy,1983,Male,Age00,[0],2887.00000000,70.05581170,,914.76552598,
EU,Europe,ITA,Italy,1984,All,Age00,[0],4645.00000000,69.29732955,,778.70913663,
EU,Europe,IRL,Ireland,1987,All,Age01_04,[1-4],17.00000000,17.17171717,,6.69027942,
EU,Europe,ITA,Italy,1985,Male,Age01_04,[1-4],63.00000000,12.35294118,,5.02352285,
EU,Europe,IRL,Ireland,1966,Female,Age01_04,[1-4],42.00000000,37.50000000,,33.98058252,
EU,Europe,ITA,Italy,1986,Female,Age01_04,[1-4],45.00000000,13.93188854,,3.83631714,
EU,Europe,ITA,Italy,1987,All,Age00,[0],3528.00000000,65.56402156,,635.56116015,
AS,Asia,ISR,Israel,1977,Female,Age01_04,[1-4],27.00000000,18.88111888,,15.18560180,
AS,Asia,ISR,Israel,1978,Female,Age01_04,[1-4],27.00000000,20.61068702,,14.77024070,
AS,Asia,ISR,Israel,1979,Female,Age01_04,[1-4],22.00000000,16.17647059,,11.87904968,
EU,Europe,ITA,Italy,1990,Male,Age00,[0],1747.00000000,65.60270372,,596.24573379,
AS,Asia,ISR,Israel,1982,Female,Age00,[0],338.00000000,54.51612903,,734.78260870,
EU,Europe,ITA,Italy,1991,Female,Age00,[0],1247.00000000,62.97979798,,461.50999260,
EU,Europe,ITA,Italy,1992,All,Age01_04,[1-4],90.00000000,13.49325337,,4.27103616,
AS,Asia,ISR,Israel,1990,Female,Age00,[0],215.00000000,46.43628510,,434.34343434,
EU,Europe,ITA,Italy,1991,All,Age01_04,[1-4],83.00000000,12.09912536,,3.72330881,
EU,Europe,IRL,Ireland,1993,All,Age01_04,[1-4],8.00000000,12.12121212,,3.75058603,
AS,Asia,ISR,Israel,1988,Male,Age00,[0],260.00000000,48.78048780,,511.81102362,
EU,Europe,ITA,Italy,1993,Male,Age01_04,[1-4],39.00000000,9.37500000,,3.60507595,
AS,Asia,ISR,Israel,1996,All,Age00,[0],381.00000000,49.67405476,,317.76480400,
AS,Asia,ISR,Israel,1998,All,Age01_04,[1-4],24.00000000,13.55932203,,4.96688742,
AS,Asia,ISR,Israel,2000,All,Age00,[0],370.00000000,49.46524064,,276.31323466,
EU,Europe,ITA,Italy,1998,Male,Age00,[0],870.00000000,57.08661417,,318.21041389,
AS,Asia,ISR,Israel,2009,All,Age01_04,[1-4],7.00000000,5.69105691,,1.17436857,
EU,Europe,ITA,Italy,1960,Female,Age00,[0],15149.00000000,85.66985240,,3541.14072000,
EU,Europe,ITA,Italy,1962,Male,Age00,[0],18687.00000000,85.09175356,,4064.15832970,
EU,Europe,ITA,Italy,1966,Female,Age01_04,[1-4],977.00000000,45.61157796,,53.72559802,
EU,Europe,ITA,Italy,2001,Female,Age00,[0],633.00000000,56.92446043,,244.35059872,
EU,Europe,ITA,Italy,1968,All,Age00,[0],25497.00000000,83.73949028,,2819.21716050,
EU,Europe,ITA,Italy,1975,Female,Age01_04,[1-4],247.00000000,26.70270270,,14.66049383,
EU,Europe,ITA,Italy,2003,Female,Age01_04,[1-4],26.00000000,14.36464088,,2.50678519,
EU,Europe,ITA,Italy,1976,Female,Age01_04,[1-4],222.00000000,25.48794489,,13.21900679,
EU,Europe,ITA,Italy,1981,Male,Age01_04,[1-4],130.00000000,18.70503597,,8.88342217,
EU,Europe,ITA,Italy,1984,Female,Age01_04,[1-4],72.00000000,16.74418605,,5.93373990,
EU,Europe,ITA,Italy,1994,Male,Age01_04,[1-4],34.00000000,9.55056180,,3.08252183,
EU,Europe,ITA,Italy,2006,Female,Age01_04,[1-4],15.00000000,8.77192982,,1.39487847,
EU,Europe,ITA,Italy,1996,All,Age00,[0],1904.00000000,58.58461538,,364.06815570,
EU,Europe,ITA,Italy,2000,All,Age01_04,[1-4],39.00000000,9.65346535,,1.86328371,
EU,Europe,ITA,Italy,2007,Female,Age00,[0],542.00000000,60.96737908,,200.57953423,
EU,Europe,ITA,Italy,1967,Female,Age00,[0],11501.00000000,83.64971998,,2509.49159940,
EU,Europe,ITA,Italy,1971,Male,Age00,[0],12142.00000000,82.59863946,,2702.42599600,
EU,Europe,GRC,Greece,1973,Male,Age01_04,[1-4],83.00000000,32.04633205,,27.72211089,
EU,Europe,GRC,Greece,1986,Male,Age00,[0],512.00000000,64.40251572,,867.79661017,
EU,Europe,GRC,Greece,1976,All,Age00,[0],2384.00000000,72.24242424,,1685.99717110,
EU,Europe,GRC,Greece,1986,Female,Age00,[0],357.00000000,60.92150171,,650.27322404,
EU,Europe,GRC,Greece,1976,All,Age01_04,[1-4],99.00000000,25.19083969,,18.05251641,
EU,Europe,GRC,Greece,1978,Male,Age00,[0],1134.00000000,71.77215190,,1542.85714290,
EU,Europe,GRC,Greece,1987,Female,Age01_04,[1-4],12.00000000,12.76595745,,4.95458299,
EU,Europe,GRC,Greece,1990,Male,Age00,[0],238.00000000,46.03481625,,444.85981308,
EU,Europe,GRC,Greece,1978,Male,Age01_04,[1-4],40.00000000,18.26484018,,13.82170007,
EU,Europe,GRC,Greece,1990,Female,Age00,[0],190.00000000,39.91596639,,375.49407115,
EU,Europe,GRC,Greece,1982,Male,Age01_04,[1-4],27.00000000,20.45454545,,9.11546253,
EU,Europe,DEU,Germany,2012,All,Age00,[0],1171.00000000,53.17892825,,175.11013545,
EU,Europe,DEU,Germany,2012,All,Age01_04,[1-4],53.00000000,12.50000000,,1.93394590,
EU,Europe,GRC,Greece,1982,Female,Age00,[0],546.00000000,60.39823009,,824.77341390,
EU,Europe,GRC,Greece,1995,All,Age00,[0],458.00000000,55.38089480,,437.28577294,
EU,Europe,GRC,Greece,1995,All,Age01_04,[1-4],10.00000000,10.86956522,,2.33632851,
EU,Europe,GRC,Greece,1982,Female,Age01_04,[1-4],20.00000000,17.39130435,,7.22282412,
EU,Europe,GRC,Greece,1983,All,Age00,[0],1153.00000000,59.67908903,,865.61561562,
EU,Europe,GRC,Greece,1983,All,Age01_04,[1-4],48.00000000,18.53281853,,8.44327177,
EU,Europe,ITA,Italy,1962,Female,Age00,[0],14614.00000000,84.77781645,,3332.72519950,
EU,Europe,ITA,Italy,1969,Male,Age01_04,[1-4],875.00000000,39.62862319,,46.15465766,
EU,Europe,ITA,Italy,1972,All,Age00,[0],19504.00000000,81.47034252,,2220.65353520,
EU,Europe,ITA,Italy,1987,Female,Age00,[0],1532.00000000,64.64135021,,569.09361070,
EU,Europe,IRL,Ireland,1984,Male,Age01_04,[1-4],14.00000000,23.33333333,,9.92907801,
EU,Europe,ITA,Italy,1970,Male,Age01_04,[1-4],756.00000000,38.57142857,,40.66483783,
EU,Europe,ITA,Italy,1973,All,Age00,[0],18601.00000000,81.11726484,,2178.10304450,
EU,Europe,ITA,Italy,1975,Male,Age00,[0],7908.00000000,79.20673077,,1815.01032820,
EU,Europe,ITA,Italy,1976,All,Age01_04,[1-4],453.00000000,22.83266129,,13.12548895,
EU,Europe,ITA,Italy,1989,Male,Age01_04,[1-4],53.00000000,14.17112299,,4.52565964,
EU,Europe,IRL,Ireland,2003,All,Age00,[0],120.00000000,36.80981595,,197.89244546,
EU,Europe,ITA,Italy,1993,Male,Age00,[0],1340.00000000,61.66589968,,457.18184920,
EU,Europe,ITA,Italy,1994,Male,Age00,[0],1239.00000000,62.35530951,,439.55654102,
EU,Europe,ITA,Italy,1971,Female,Age01_04,[1-4],590.00000000,40.38329911,,33.74899897,
EU,Europe,ITA,Italy,1995,Female,Age00,[0],824.00000000,60.14598540,,318.54397569,
EU,Europe,ITA,Italy,1996,All,Age01_04,[1-4],62.00000000,10.49069374,,2.85597678,
EU,Europe,ITA,Italy,1996,Female,Age00,[0],877.00000000,58.11795891,,345.47008749,
EU,Europe,IRL,Ireland,2007,All,Age01_04,[1-4],5.00000000,9.25925926,,2.02573494,
EU,Europe,IRL,Ireland,2008,Female,Age01_04,[1-4],3.00000000,13.63636364,,2.41025806,
EU,Europe,IRL,Ireland,2012,Female,Age00,[0],61.00000000,50.00000000,,167.67915556,
EU,Europe,ITA,Italy,1981,Female,Age01_04,[1-4],105.00000000,18.95306859,,7.57466455,
EU,Europe,ITA,Italy,1982,All,Age00,[0],5626.00000000,69.68908708,,914.79674797,
EU,Europe,ITA,Italy,2000,Female,Age01_04,[1-4],20.00000000,9.80392157,,1.96580096,
EU,Europe,ITA,Italy,2001,All,Age00,[0],1421.00000000,57.25221595,,266.31832255,
EU,Europe,ITA,Italy,1977,All,Age01_04,[1-4],363.00000000,20.25669643,,10.68841647,
EU,Europe,ITA,Italy,2002,All,Age00,[0],1359.00000000,58.15147625,,257.87598613,
EU,Europe,ITA,Italy,2002,Male,Age00,[0],784.00000000,59.39393939,,290.46073593,
EU,Europe,ITA,Italy,1983,Male,Age01_04,[1-4],115.00000000,17.66513057,,8.74192322,
EU,Europe,ITA,Italy,2003,Female,Age00,[0],556.00000000,56.27530364,,212.47730964,
EU,Europe,ITA,Italy,2004,All,Age01_04,[1-4],33.00000000,8.75331565,,1.53675857,
EU,Europe,ITA,Italy,1985,Male,Age00,[0],2400.00000000,69.46454414,,799.20079920,
EU,Europe,ITA,Italy,2005,All,Age00,[0],1220.00000000,57.87476281,,220.18799001,
EU,Europe,ITA,Italy,2006,Female,Age00,[0],516.00000000,59.51557093,,193.09931891,
EU,Europe,ITA,Italy,2007,Female,Age01_04,[1-4],15.00000000,9.14634146,,1.38112136,
EU,Europe,ITA,Italy,1990,Female,Age01_04,[1-4],33.00000000,11.34020619,,3.01067421,
EU,Europe,ITA,Italy,2008,Male,Age00,[0],654.00000000,59.02527076,,225.56002000,
EU,Europe,ITA,Italy,1991,Female,Age01_04,[1-4],39.00000000,12.03703704,,3.60643610,
EU,Europe,ITA,Italy,2009,Female,Age00,[0],560.00000000,61.13537118,,203.28744845,
EU,Europe,GRC,Greece,1997,All,Age00,[0],385.00000000,58.59969559,,369.69109189,
EU,Europe,GRC,Greece,1998,Male,Age00,[0],190.00000000,51.21293801,,356.74721643,
EU,Europe,GRC,Greece,1965,Male,Age00,[0],2324.00000000,82.14916932,,2945.50063370,
EU,Europe,GRC,Greece,1998,Female,Age01_04,[1-4],8.00000000,13.33333333,,3.90329585,
EU,Europe,GRC,Greece,1965,Male,Age01_04,[1-4],181.00000000,44.36274510,,59.97349238,
EU,Europe,GRC,Greece,1969,All,Age00,[0],3810.00000000,77.77097367,,2423.66412210,
EU,Europe,GRC,Greece,1969,All,Age01_04,[1-4],215.00000000,36.44067797,,35.60192085,
EU,Europe,GRC,Greece,1973,Male,Age00,[0],1361.00000000,74.57534247,,1938.74643870,
EU,Europe,GRC,Greece,1986,Male,Age01_04,[1-4],6.00000000,5.40540541,,2.25056264,
EU,Europe,GRC,Greece,1974,Female,Age00,[0],1060.00000000,72.35494881,,1589.20539730,
EU,Europe,GRC,Greece,1974,Female,Age01_04,[1-4],66.00000000,33.50253807,,24.33628319,
EU,Europe,GRC,Greece,1987,All,Age00,[0],755.00000000,60.54530874,,662.86215979,
EU,Europe,GRC,Greece,2005,All,Age00,[0],225.00000000,55.01222494,,211.49001767,
EU,Europe,GRC,Greece,2005,All,Age01_04,[1-4],12.00000000,14.28571429,,2.89348363,
EU,Europe,GRC,Greece,2005,Female,Age00,[0],95.00000000,50.26455026,,184.73505105,
EU,Europe,GRC,Greece,2006,Male,Age00,[0],117.00000000,54.41860465,,206.75396278,
EU,Europe,GRC,Greece,1987,All,Age01_04,[1-4],27.00000000,13.43283582,,5.40757060,
EU,Europe,GRC,Greece,1990,Male,Age01_04,[1-4],5.00000000,6.32911392,,2.21434898,
EU,Europe,GRC,Greece,1991,All,Age00,[0],418.00000000,45.09169364,,399.44192802,
EU,Europe,IRL,Ireland,1957,Female,Age00,[0],565.00000000,66.15925059,,1941.58075600,
EU,Europe,IRL,Ireland,1981,All,Age00,[0],303.00000000,40.61662198,,412.80653951,
EU,Europe,IRL,Ireland,1957,Female,Age01_04,[1-4],67.00000000,47.51773050,,56.82782019,
EU,Europe,IRL,Ireland,1958,All,Age00,[0],1506.00000000,71.40825036,,2623.69337980,
EU,Europe,IRL,Ireland,1982,All,Age01_04,[1-4],27.00000000,15.42857143,,9.34256055,
EU,Europe,IRL,Ireland,1984,Male,Age00,[0],166.00000000,45.23160763,,507.64525994,
EU,Europe,IRL,Ireland,1985,Male,Age01_04,[1-4],11.00000000,16.41791045,,7.95947902,
EU,Europe,IRL,Ireland,1958,All,Age01_04,[1-4],115.00000000,38.59060403,,47.83693844,
EU,Europe,IRL,Ireland,1962,Male,Age01_04,[1-4],46.00000000,32.62411348,,36.97749196,
EU,Europe,IRL,Ireland,1967,Female,Age00,[0],401.00000000,62.85266458,,1277.07006370,
EU,Europe,IRL,Ireland,1986,All,Age01_04,[1-4],20.00000000,17.54385965,,7.60167237,
EU,Europe,IRL,Ireland,1967,Female,Age01_04,[1-4],23.00000000,28.39506173,,18.71440195,
EU,Europe,ISL,Iceland,2002,Male,Age00,[0],1.00000000,14.28571429,,48.00768123,
EU,Europe,ISL,Iceland,2002,Male,Age01_04,[1-4],0.00000000,0.00000000,,0.00000000,
EU,Europe,IRL,Ireland,1968,All,Age00,[0],838.00000000,65.46875000,,1297.21362230,
EU,Europe,IRL,Ireland,1993,Male,Age00,[0],63.00000000,37.27810651,,237.73584906,
EU,Europe,IRL,Ireland,1993,Male,Age01_04,[1-4],5.00000000,13.51351351,,4.55788514,
EU,Europe,IRL,Ireland,1995,All,Age01_04,[1-4],12.00000000,19.35483871,,5.78871201,
EU,Europe,IRL,Ireland,1968,All,Age01_04,[1-4],63.00000000,31.50000000,,25.20000000,
EU,Europe,IRL,Ireland,1970,Male,Age00,[0],459.00000000,65.29160740,,1395.13677810,
EU,Europe,IRL,Ireland,1970,Male,Age01_04,[1-4],41.00000000,37.61467890,,32.03125000,
EU,Europe,IRL,Ireland,1971,Female,Age00,[0],298.00000000,58.31702544,,922.60061920,
EU,Europe,IRL,Ireland,1998,Male,Age00,[0],84.00000000,42.85714286,,310.69684865,
EU,Europe,IRL,Ireland,1998,Male,Age01_04,[1-4],8.00000000,24.24242424,,7.71047178,
EU,Europe,IRL,Ireland,1971,Female,Age01_04,[1-4],32.00000000,37.20930233,,26.33744856,
EU,Europe,IRL,Ireland,1975,Male,Age00,[0],406.00000000,60.86956522,,1163.32378220,
EU,Europe,IRL,Ireland,1975,Male,Age01_04,[1-4],41.00000000,30.82706767,,29.97076023,
EU,Europe,IRL,Ireland,1976,Female,Age00,[0],249.00000000,54.48577681,,768.51851852,
EU,Europe,IRL,Ireland,2001,Male,Age01_04,[1-4],7.00000000,15.55555556,,6.24944201,
EU,Europe,IRL,Ireland,2002,All,Age00,[0],121.00000000,39.67213115,,222.02242243,
EU,Europe,IRL,Ireland,2003,Male,Age00,[0],74.00000000,38.34196891,,237.41538067,
EU,Europe,IRL,Ireland,2003,Male,Age01_04,[1-4],8.00000000,30.76923077,,6.99257913,
EU,Europe,IRL,Ireland,2003,Female,Age01_04,[1-4],1.00000000,4.34782609,,0.91126967,
EU,Europe,IRL,Ireland,1976,Female,Age01_04,[1-4],22.00000000,29.72972973,,16.83244070,
EU,Europe,IRL,Ireland,1978,All,Age00,[0],547.00000000,52.29445507,,789.32178932,
EU,Europe,IRL,Ireland,1978,All,Age01_04,[1-4],64.00000000,32.98969072,,23.63367799,
EU,Europe,IRL,Ireland,1980,Male,Age00,[0],219.00000000,47.60869565,,585.56149733,
EU,Europe,IRL,Ireland,2006,Male,Age01_04,[1-4],3.00000000,15.00000000,,2.43342553,
EU,Europe,ITA,Italy,2010,Female,Age01_04,[1-4],17.00000000,10.42944785,,1.52928170,
EU,Europe,ITA,Italy,1986,Female,Age00,[0],1570.00000000,64.95655772,,568.22294607,
EU,Europe,ITA,Italy,1992,All,Age00,[0],2726.00000000,60.72621965,,533.66431223,
EU,Europe,ITA,Italy,2012,All,Age01_04,[1-4],36.00000000,11.14551084,,1.62385699,
EU,Europe,ITA,Italy,1977,Female,Age00,[0],4265.00000000,75.23372729,,1137.63670310,
EU,Europe,ITA,Italy,2014,Female,Age00,[0],398.00000000,60.48632219,,162.97649126,
NAC,North America and the Caribbean,JAM,Jamaica,1960,Male,Age00,[0],1656.00000000,69.20183870,,5329.55715760,
EU,Europe,ITA,Italy,1978,All,Age01_04,[1-4],345.00000000,20.22274326,,10.47136310,
EU,Europe,ITA,Italy,1988,Male,Age01_04,[1-4],56.00000000,13.33333333,,4.71857095,
NAC,North America and the Caribbean,JAM,Jamaica,1961,Female,Age00,[0],1070.00000000,72.10242588,,3445.38897480,
EU,Europe,IRL,Ireland,1998,Female,Age00,[0],46.00000000,38.33333333,,179.94054139,
EU,Europe,ITA,Italy,1979,Male,Age01_04,[1-4],150.00000000,18.02884615,,9.27013164,
NAC,North America and the Caribbean,JAM,Jamaica,1967,Male,Age00,[0],1124.00000000,81.15523466,,3552.01618000,
EU,Europe,ITA,Italy,1979,Female,Age00,[0],3303.00000000,72.97834733,,979.82794423,
EU,Europe,ITA,Italy,1980,All,Age01_04,[1-4],243.00000000,15.69767442,,8.10702609,
EU,Europe,ITA,Italy,1987,All,Age01_04,[1-4],114.00000000,13.70192308,,4.81907339,
EU,Europe,ITA,Italy,1993,All,Age00,[0],2380.00000000,60.94750320,,417.21155431,
EU,Europe,ITA,Italy,1995,Male,Age00,[0],1141.00000000,60.46634870,,416.16363510,
NAC,North America and the Caribbean,JAM,Jamaica,1982,All,Age01_04,[1-4],199.00000000,62.38244514,,87.32896250,
NAC,North America and the Caribbean,JAM,Jamaica,1982,Female,Age00,[0],201.00000000,75.56390977,,670.62591752,
EU,Europe,ITA,Italy,1997,All,Age01_04,[1-4],60.00000000,9.43396226,,2.77351606,
NAC,North America and the Caribbean,JAM,Jamaica,1983,Female,Age00,[0],420.00000000,63.54009077,,1458.33333330,
EU,Europe,ITA,Italy,1997,Male,Age01_04,[1-4],28.00000000,9.49152542,,2.51890302,
EU,Europe,ITA,Italy,1988,All,Age01_04,[1-4],100.00000000,13.35113485,,4.33125433,
EU,Europe,ITA,Italy,1999,Male,Age01_04,[1-4],26.00000000,12.09302326,,2.40691488,
EU,Europe,ITA,Italy,1999,Female,Age01_04,[1-4],15.00000000,8.10810811,,1.46808960,
NAC,North America and the Caribbean,JAM,Jamaica,1987,Female,Age00,[0],279.00000000,73.61477573,,897.16380475,
EU,Europe,ITA,Italy,2001,Female,Age01_04,[1-4],18.00000000,9.09090909,,1.76764676,
EU,Europe,ITA,Italy,2003,Male,Age00,[0],681.00000000,59.42408377,,247.50765965,
NAC,North America and the Caribbean,JAM,Jamaica,1989,Female,Age00,[0],153.00000000,79.27461140,,533.73334264,
EU,Europe,ITA,Italy,2008,All,Age00,[0],1174.00000000,58.78818227,,208.06232654,
EU,Europe,ITA,Italy,2009,All,Age01_04,[1-4],37.00000000,11.07784431,,1.62662102,
EU,Europe,ITA,Italy,2011,All,Age00,[0],1031.00000000,58.11724915,,190.94749592,
NAC,North America and the Caribbean,JAM,Jamaica,1991,Female,Age00,[0],108.00000000,66.66666667,,389.76505828,
EU,Europe,ITA,Italy,2012,Male,Age01_04,[1-4],19.00000000,10.73446328,,1.66939041,
NAC,North America and the Caribbean,JAM,Jamaica,1960,Female,Age01_04,[1-4],236.00000000,52.44444444,,218.62985780,
NAC,North America and the Caribbean,JAM,Jamaica,1961,All,Age01_04,[1-4],1029.00000000,71.06353591,,457.85630698,
NAC,North America and the Caribbean,JAM,Jamaica,1965,All,Age00,[0],1938.00000000,71.51291513,,2999.16431950,
NAC,North America and the Caribbean,JAM,Jamaica,2001,Male,Age00,[0],191.00000000,89.67136150,,676.22588069,
NAC,North America and the Caribbean,JAM,Jamaica,1965,Male,Age01_04,[1-4],466.00000000,73.73417722,,373.87976476,
NAC,North America and the Caribbean,JAM,Jamaica,1967,Female,Age01_04,[1-4],308.00000000,64.57023061,,242.84858233,
NAC,North America and the Caribbean,JAM,Jamaica,1977,All,Age01_04,[1-4],255.00000000,63.90977444,,110.01669665,
NAC,North America and the Caribbean,JAM,Jamaica,1977,Female,Age00,[0],289.00000000,72.43107769,,1041.40391340,
NAC,North America and the Caribbean,JAM,Jamaica,1981,All,Age00,[0],391.00000000,69.08127208,,664.99991496,
NAC,North America and the Caribbean,JAM,Jamaica,1983,All,Age00,[0],918.00000000,68.86721680,,1582.75862070,
NAC,North America and the Caribbean,JAM,Jamaica,1983,Male,Age00,[0],498.00000000,74.10714286,,1705.47945210,
NAC,North America and the Caribbean,JAM,Jamaica,1984,Male,Age00,[0],389.00000000,73.67424242,,1318.64406780,
